Etapa,Entrada,Producto,Salida
Fraccionamiento,PP0100,0,PF0008
Fraccionamiento,PP0101,0,PF0009
Fraccionamiento,PP0102,0,PF0010
Fraccionamiento,PP0103,0,PF0011
Fraccionamiento,PP0104,0,PF0012
Fraccionamiento,PP0105,0,PF0013
Fraccionamiento,PP0106,0,PF0014
Fraccionamiento,PP0107,0,PF0015
Fraccionamiento,PP0108,0,PF0016
Fraccionamiento,PP0109,0,PF0017
Fraccionamiento,PP0110,0,PF0018
Fraccionamiento,PP0111,0,PF0019
Fraccionamiento,PP0112,0,PF0020
Fraccionamiento,PP0113,0,PF0021
Fraccionamiento,PP0114,0,PF0022
Fraccionamiento,PP0115,0,PF0023
Fraccionamiento,PP0116,0,PF0024
Fraccionamiento,PP0117,0,PF0025
Fraccionamiento,PP0118,0,PF0026
Fraccionamiento,PP0119,0,PF0027
Fraccionamiento,PP0120,0,PF0028
Fraccionamiento,PP0121,0,PF0029
Fraccionamiento,PP0122,0,PF0030
Fraccionamiento,PP0123,0,PF0031
Fraccionamiento,PP0124,0,PF0032
Fraccionamiento,PP0125,0,PF0033
Fraccionamiento,PP0126,0,PF0034
Fraccionamiento,PP0127,0,PF0035
Fraccionamiento,PP0128,0,PF0036
Fraccionamiento,PP0129,0,PF0037
Fraccionamiento,PP0130,0,PF0038
Fraccionamiento,PP0131,0,PF0039
Fraccionamiento,PP0132,0,PF0040
Fraccionamiento,PP0133,0,PF0041
Fraccionamiento,PP0134,0,PF0042
Fraccionamiento,PP0135,0,PF0043
Fraccionamiento,PP0136,0,PF0044
Fraccionamiento,PP0137,0,PF0045
Fraccionamiento,PP0138,0,PF0046
Fraccionamiento,PP0139,0,PF0047
Fraccionamiento,PP0140,0,PF0048
Fraccionamiento,PP0141,0,PF0049
Fraccionamiento,PP0142,0,PF0050
Fraccionamiento,PP0143,0,PF0051
Fraccionamiento,PP0144,0,PF0052
Fraccionamiento,PP0145,0,PF0053
Fraccionamiento,PP0146,0,PF0054
Fraccionamiento,PP0147,0,PF0055
Fraccionamiento,PP0148,0,PF0056
Fraccionamiento,PP0149,0,PF0057
Fraccionamiento,PP0150,0,PF0058
Fraccionamiento,PP0151,0,PF0059
Fraccionamiento,PP0152,0,PF0060
Fraccionamiento,PP0153,0,PF0061
Fraccionamiento,PP0154,0,PF0062
Fraccionamiento,PP0155,0,PF0063
Fraccionamiento,PP0156,0,PF0064
Fraccionamiento,PP0157,0,PF0065
Fraccionamiento,PP0158,0,PF0066
Fraccionamiento,PP0159,0,PF0067
Fraccionamiento,PP0160,0,PF0068
Fraccionamiento,PP0161,0,PF0065
Fraccionamiento,PP0162,0,PF0066
Fraccionamiento,PP0163,0,PF0067
Fraccionamiento,PP0164,0,PF0068
Fraccionamiento,PP0165,0,PF0069
Fraccionamiento,PP0166,0,PF0070
Fraccionamiento,PP0167,0,PF0071
Fraccionamiento,PP0168,0,PF0072
Fraccionamiento,PP0169,0,PF0073
Fraccionamiento,PP0170,0,PF0074
Fraccionamiento,PP0171,0,PF0075
Fraccionamiento,PP0172,0,PF0076
Fraccionamiento,PP0173,0,PF0077
Fraccionamiento,PP0174,0,PF0078
Fraccionamiento,PP0175,0,PF0079
Fraccionamiento,PP0176,0,PF0080
Fraccionamiento,PP0177,0,PF0081
Fraccionamiento,PP0178,0,PF0082
Fraccionamiento,PP0179,0,PF0083
Fraccionamiento,PP0180,0,PF0084
Fraccionamiento,PP0181,0,PF0085
Fraccionamiento,PP0182,0,PF0086
Fraccionamiento,PP0183,0,PF0087
Fraccionamiento,PP0184,0,PF0088
Fraccionamiento,PP0185,0,PF0089
Fraccionamiento,PP0186,0,PF0090
Fraccionamiento,PP0187,0,PF0091
Fraccionamiento,PP0188,0,PF0092
Fraccionamiento,PP0189,0,PF0093
Fraccionamiento,PP0190,0,PF0094
Fraccionamiento,PP0191,0,PF0095
Fraccionamiento,PP0192,0,PF0096
Fraccionamiento,PP0193,0,PF0097
Fraccionamiento,PP0194,0,PF0098
Fraccionamiento,PP0195,0,PF0099
Fraccionamiento,PP0196,0,PF0100
Fraccionamiento,PP0197,0,PF0101
Fraccionamiento,PP0198,0,PF0102
Fraccionamiento,PP0199,0,PF0103
Fraccionamiento,PP0200,0,PF0104
Fraccionamiento,PP0201,0,PF0105
Fraccionamiento,PP0202,0,PF0106
Fraccionamiento,PP0203,0,PF0107
Fraccionamiento,PP0204,0,PF0108
Fraccionamiento,PP0205,0,PF0109
Fraccionamiento,PP0206,0,PF0110
Fraccionamiento,PP0207,0,PF0111
Fraccionamiento,PP0208,0,PF0112
Fraccionamiento,PP0209,0,PF0113
Fraccionamiento,PP0210,0,PF0114
Fraccionamiento,PP0211,0,PF0115
Fraccionamiento,PP0212,0,PF0116
Fraccionamiento,PP0213,0,PF0117
Fraccionamiento,PP0214,0,PF0118
Fraccionamiento,PP0215,0,PF0119
Fraccionamiento,PP0216,0,PF0120
Fraccionamiento,PP0217,0,PF0121
Fraccionamiento,PP0218,0,PF0122
Fraccionamiento,PP0219,0,PF0123
Fraccionamiento,PP0220,0,PF0124
Fraccionamiento,PP0221,0,PF0125
Fraccionamiento,PP0222,0,PF0126
Fraccionamiento,PP0223,0,PF0127
Fraccionamiento,PP0224,0,PF0128
Fraccionamiento,PP0225,0,PF0129
Fraccionamiento,PP0226,0,PF0130
Fraccionamiento,PP0227,0,PF0131
Fraccionamiento,PP0228,0,PF0132
Fraccionamiento,PP0229,0,PF0133
Fraccionamiento,PP0230,0,PF0134
Fraccionamiento,PP0231,0,PF0135
Fraccionamiento,PP0232,0,PF0136
Fraccionamiento,PP0233,0,PF0137
Fraccionamiento,PP0234,0,PF0138
Fraccionamiento,PP0235,0,PF0139
Fraccionamiento,PP0236,0,PF0140
Fraccionamiento,PP0237,0,PF0141
Fraccionamiento,PP0238,0,PF0142
Fraccionamiento,PP0239,0,PF0143
Fraccionamiento,PP0240,0,PF0144
Fraccionamiento,PP0241,0,PF0145
Fraccionamiento,PP0242,0,PF0146
Fraccionamiento,PP0243,0,PF0147
Fraccionamiento,PP0244,0,PF0148
Fraccionamiento,PP0245,0,PF0149
Fraccionamiento,PP0246,0,PF0150
Fraccionamiento,PP0247,0,PF0151
Fraccionamiento,PP0248,0,PF0152
Fraccionamiento,PP0249,0,PF0153
Fraccionamiento,PP0250,0,PF0154
Fraccionamiento,PP0251,0,PF0155
Fraccionamiento,PP0252,0,PF0156
Fraccionamiento,PP0253,0,PF0157
Fraccionamiento,PP0254,0,PF0158
Fraccionamiento,PP0255,0,PF0159
Fraccionamiento,PP0256,0,PF0160
Fraccionamiento,PP0257,0,PF0161
Fraccionamiento,PP0258,0,PF0162
Fraccionamiento,PP0259,0,PF0163
Fraccionamiento,PP0260,0,PF0164
Fraccionamiento,PP0261,0,PF0165
Fraccionamiento,PP0262,0,PF0166
Fraccionamiento,PP0263,0,PF0167
Fraccionamiento,PP0264,0,PF0168
Fraccionamiento,PP0265,0,PF0169
Fraccionamiento,PP0266,0,PF0170
Fraccionamiento,PP0267,0,PF0171
Fraccionamiento,PP0268,0,PF0172
Fraccionamiento,PP0269,0,PF0173
Fraccionamiento,PP0270,0,PF0174
Fraccionamiento,PP0271,0,PF0175
Fraccionamiento,PP0272,0,PF0176
Fraccionamiento,PP0273,0,PF0177
Fraccionamiento,PP0274,0,PF0178
Fraccionamiento,PP0275,0,PF0179
Fraccionamiento,PP0276,0,PF0180
Fraccionamiento,PP0277,0,PF0181
Fraccionamiento,PP0278,0,PF0182
Fraccionamiento,PP0279,0,PF0183
Fraccionamiento,PP0280,0,PF0184
Fraccionamiento,PP0281,0,PF0185
Fraccionamiento,PP0282,0,PF0186
Fraccionamiento,PP0283,0,PF0187
Fraccionamiento,PP0284,0,PF0188
Fraccionamiento,PP0285,0,PF0189
Fraccionamiento,PP0286,0,PF0190
Fraccionamiento,PP0287,0,PF0191
Fraccionamiento,PP0288,0,PF0192
